iterations,threads,time_in_ns,matrix_size,gmacs
6,1,75663000,1104,17.783763054597358
6,8,0,1104,5.0
7,1,76642000,1104,17.5565990449101
7,8,1000,1104,5.0
8,1,75949000,1104,17.716795007175868
8,8,1000,1104,5.0
9,1,76441000,1104,17.60276375243652
9,8,1000,1104,5.0
0,1,87907000,1128,16.326904023570364
0,8,1000,1128,5.0
1,1,86459000,1128,16.60034411686464
1,8,1000,1128,5.0
2,1,81440000,1128,17.623393320235756
2,8,1000,1128,5.0
3,1,82199000,1128,17.46066438764462
3,8,1000,1128,5.0
4,1,81501000,1128,17.610202966834763
4,8,1000,1128,5.0
5,1,80872000,1128,17.74717024433673
5,8,1000,1128,5.0
6,1,79925000,1128,17.957449508914607
6,8,1000,1128,5.0
7,1,79074000,1128,18.150708854996587
7,8,0,1128,5.0
8,1,82113000,1128,17.47895159110007
8,8,0,1128,5.0
9,1,81327000,1128,17.647880187391642
9,8,1000,1128,5.0
0,1,117513000,1152,13.009827065941641
0,8,1000,1152,5.0
1,1,119446000,1152,12.799288448336487
1,8,1000,1152,5.0
2,1,118256000,1152,12.928086591800838
2,8,1000,1152,5.0
3,1,118278000,1152,12.925681935778421
3,8,1000,1152,5.0
4,1,113000000,1152,13.529414230088495
4,8,1000,1152,5.0
5,1,113272000,1152,13.496926054099866
5,8,1000,1152,5.0
6,1,116742000,1152,13.095747957033458
6,8,0,1152,5.0
7,1,117586000,1152,13.001750276393448
7,8,1000,1152,5.0
8,1,115383000,1152,13.249991835885702
8,8,1000,1152,5.0
9,1,113187000,1152,13.507061835723183
9,8,0,1152,5.0
0,1,114226000,1176,14.23826253217306
0,8,1000,1176,5.0
1,1,105644000,1176,15.39490909090909
1,8,1000,1176,5.0
2,1,94437000,1176,17.22184923282188
2,8,1000,1176,5.0
3,1,94109000,1176,17.28187289207196
3,8,1000,1176,5.0
4,1,96689000,1176,16.820732203249595
4,8,0,1176,5.0
5,1,94170000,1176,17.270678305192735
5,8,1000,1176,5.0
6,1,96713000,1176,16.816558022189366
6,8,1000,1176,5.0
7,1,95887000,1176,16.961421005975783
7,8,1000,1176,5.0
8,1,94794000,1176,17.156990695613647
8,8,1000,1176,5.0
9,1,96451000,1176,16.862238608205203
9,8,1000,1176,5.0
0,1,104362000,1200,16.557750905502
0,8,1000,1200,5.0
1,1,104930000,1200,16.468121604879443
1,8,1000,1200,5.0
2,1,98620000,1200,17.521800851754207
2,8,1000,1200,5.0
3,1,100152000,1200,17.253774263120057
3,8,1000,1200,5.0
4,1,99565000,1200,17.355496409380805
4,8,1000,1200,5.0
5,1,97002000,1200,17.81406568936723
5,8,1000,1200,5.0
6,1,99150000,1200,17.428139183055976
6,8,0,1200,5.0
7,1,97529000,1200,17.717807011247938
7,8,0,1200,5.0
8,1,98949000,1200,17.463541824576296
8,8,1000,1200,5.0
9,1,98398000,1200,17.5613325474095
9,8,0,1200,5.0
