iterations,threads,time_in_ns,matrix_size,gmacs
14,c3,7541000,744,54.61222437342528
15,c3,7982000,744,51.59493660736658
16,c3,9409000,744,43.76987820172175
17,c3,9698000,744,42.46553763662611
18,c3,11273000,744,36.53249214938348
19,c3,10942000,744,37.63761506123195
20,c3,9096000,744,45.276031662269126
21,c3,9139000,744,45.06300295437138
22,c3,13074000,744,31.499983478659935
23,c3,9286000,744,44.34964290329528
24,c3,8197000,744,50.24164743198731
0,c3,13788000,768,32.85355613577023
1,c3,11855000,768,38.21044555040068
2,c3,10943000,768,41.394940327149776
3,c3,14613000,768,30.99875672346541
4,c3,13262000,768,34.15660021112954
5,c3,10614000,768,42.67805087620124
6,c3,10654000,768,42.51781790876666
7,c3,10037000,768,45.131496662349306
8,c3,10564000,768,42.88004846648997
9,c3,13150000,768,34.44751574144487
10,c3,11137000,768,40.67386477507408
11,c3,12606000,768,35.93406568300809
12,c3,11906000,768,38.0467690240215
13,c3,10363000,768,43.71174679146965
14,c3,14045000,768,32.25239102883589
15,c3,10420000,768,43.47263262955854
16,c3,15607000,768,29.02446543217787
17,c3,11944000,768,37.92572270596115
18,c3,12248000,768,36.984391900718485
19,c3,13679000,768,33.115347028291545
20,c3,13495000,768,33.566864171915526
21,c3,17287000,768,26.20378504078209
22,c3,12585000,768,35.99402717520858
23,c3,16767000,768,27.016450885668277
24,c3,12272000,768,36.91206258148631
0,c3,16374000,792,30.340362037376327
1,c3,11464000,792,43.3350565247732
2,c3,10468000,792,47.458262132212454
3,c3,13352000,792,37.20739125224686
4,c3,10851000,792,45.78316173624551
5,c3,11774000,792,42.1940791574656
6,c3,13972000,792,35.55633323790438
7,c3,10944000,792,45.3941052631579
8,c3,11251000,792,44.155460670162654
9,c3,11793000,792,42.12609921139659
10,c3,11223000,792,44.26562309542903
11,c3,13417000,792,37.02713631959455
12,c3,11242000,792,44.19081017612525
13,c3,11045000,792,44.97900298777728
14,c3,12490000,792,39.775267253803044
15,c3,12611000,792,39.393631591467766
16,c3,9421000,792,52.73252181297102
17,c3,15011000,792,33.0952693358204
18,c3,11017000,792,45.09331832622311
19,c3,14602000,792,34.02226325160937
20,c3,9446000,792,52.592958712682616
21,c3,9879000,792,50.287791071970844
22,c3,10806000,792,45.97381898945031
23,c3,9677000,792,51.33751038545004
24,c3,12075000,792,41.142284720496896
0,c3,12612000,816,43.081073263558515
1,c3,16709000,816,32.51771476449817
2,c3,15330000,816,35.44282426614481
3,c3,12007000,816,45.25181111018573
4,c3,14795000,816,36.72446745522136
5,c3,12377000,816,43.899046295548196
6,c3,12366000,816,43.938096069869
7,c3,15864000,816,34.249779122541604
8,c3,11846000,816,45.86683234847206
9,c3,12329000,816,44.06995668748479
10,c3,17608000,816,30.857479327578375
11,c3,10482000,816,51.8353840870063
12,c3,16192000,816,33.55598418972332
13,c3,12632000,816,43.01286383787207
14,c3,14874000,816,36.529413473174664
15,c3,11208000,816,48.47773875802998
16,c3,11100000,816,48.94941405405405
17,c3,12462000,816,43.5996225324988
18,c3,20736000,816,26.202666666666666
19,c3,16518000,816,32.893721758082094
20,c3,13834000,816,39.275588839092094
21,c3,19560000,816,27.77804171779141
22,c3,11722000,816,46.35203002900529
23,c3,16136000,816,33.672440257808624
24,c3,16349000,816,33.23374493852835
0,c3,14444000,840,41.034616449736916
1,c3,12464000,840,47.55327342747112
2,c3,12011000,840,49.346765464990426
3,c3,13634000,840,43.472495232506965
4,c3,12458000,840,47.57617595119602
5,c3,15624000,840,37.935483870967744
6,c3,13360000,840,44.364071856287424
7,c3,16015000,840,37.009303777708396
8,c3,13706000,840,43.244126659856995
9,c3,17612000,840,33.65341812400636
10,c3,12045000,840,49.20747198007472
11,c3,11104000,840,53.377521613832855
12,c3,11840000,840,50.05945945945946
13,c3,12029000,840,49.27292376756173
14,c3,11666000,840,50.80610320589748
15,c3,13862000,840,42.75746645505699
16,c3,12815000,840,46.25079984393289
17,c3,17578000,840,33.718511776083744
18,c3,29242000,840,20.268928253881402
19,c3,31337000,840,18.913871780961802
20,c3,25339000,840,23.390978333793758
21,c3,32005000,840,18.51910638962662
22,c3,56656000,840,10.461451567353855
23,c3,30565000,840,19.39159168984132
24,c3,35287000,840,16.79666732791113
0,c3,48794000,864,13.218275689633971
1,c3,42198000,864,15.28443395421584
2,c3,40072000,864,16.09534198442803
3,c3,29273000,864,22.03301827622724
4,c3,37889000,864,17.022685845496053
5,c3,46890000,864,13.755012667946257
6,c3,36071000,864,17.8806394056167
7,c3,28867000,864,22.342901721689127
8,c3,62033000,864,10.397248948140506
9,c3,33825000,864,19.067924434589802
10,c3,27902000,864,23.115638448856714
11,c3,46027000,864,14.01291728767897
12,c3,31774000,864,20.298751935544786
13,c3,39526000,864,16.317678085310934
14,c3,25563000,864,25.230706255134375
15,c3,13886000,864,46.44768428633156
16,c3,18548000,864,34.773158507655815
17,c3,14712000,864,43.8398955954323
18,c3,17823000,864,36.187653257027435
19,c3,13793000,864,46.7608601464511
20,c3,14455000,864,44.619338913870635
21,c3,18359000,864,35.13113699003214
22,c3,16464000,864,39.17471720116618
23,c3,14101000,864,45.73948968158287
24,c3,12961000,864,49.762560296273435
0,c3,16896000,888,41.443363636363635
1,c3,13800000,888,50.741092173913046
2,c3,19510000,888,35.890675140953356
3,c3,18327000,888,38.20740284825667
4,c3,15428000,888,45.38676899144413
5,c3,14347000,888,48.80651509026277
6,c3,15415000,888,45.425045215698994
7,c3,14516000,888,48.238293744833285
8,c3,18747000,888,37.35142006721075
9,c3,22991000,888,30.45657309381932
10,c3,15260000,888,45.886439842726084
11,c3,17780000,888,39.38284994375703
12,c3,16498000,888,42.44314898775609
13,c3,17641000,888,39.69316206564254
14,c3,17285000,888,40.51067816025456
15,c3,19676000,888,35.58787721081521
16,c3,14451000,888,48.45526759393814
17,c3,15615000,888,44.84323227665706
18,c3,15227000,888,45.985885072568465
19,c3,19296000,888,36.28871641791045
20,c3,13882000,888,50.44136810257888
21,c3,18157000,888,38.56513036294542
22,c3,13320000,888,52.5696
23,c3,18611000,888,37.624365805168985
24,c3,16026000,888,43.693190565331335
0,c3,14876000,912,50.99156547458994
1,c3,19393000,912,39.11465621616047
2,c3,15743000,912,48.183353109318425
3,c3,20090000,912,37.75761712294674
4,c3,14936000,912,50.78672522763792
5,c3,18482000,912,41.04266464668326
6,c3,18344000,912,41.3514243349324
7,c3,18763000,912,40.42799808133028
8,c3,22533000,912,33.663982958327786
9,c3,17890000,912,42.40081207378424
10,c3,15643000,912,48.49137173176501
11,c3,18308000,912,41.43273585317894
12,c3,16323000,912,46.47126925197574
13,c3,18313000,912,41.42142346966636
14,c3,15504000,912,48.926117647058824
15,c3,19303000,912,39.29702781950992
16,c3,19404000,912,39.09248237476809
17,c3,17042000,912,44.510651801431756
18,c3,15534000,912,48.831629200463496
19,c3,17827000,912,42.55065507376452
20,c3,17814000,912,42.58170697204446
21,c3,17220000,912,44.05055331010453
22,c3,21379000,912,35.481104261190886
23,c3,19780000,912,38.34936946410516
24,c3,17651000,912,42.97493218514532
0,c3,19311000,936,42.464183936616436
1,c3,18071000,936,45.37800099607105
2,c3,20518000,936,39.966169022321864
3,c3,19608000,936,41.8209840881273
4,c3,17515000,936,46.81849020839281
5,c3,18183000,936,45.098490678105925
6,c3,18946000,936,43.282268341602446
7,c3,20722000,936,39.57271769134253
8,c3,20383000,936,40.23087160869352
9,c3,17462000,936,46.96059191387012
10,c3,15841000,936,51.766041032763084
11,c3,20589000,936,39.828347952790324
12,c3,20634000,936,39.74148764175632
13,c3,17354000,936,47.25284407053129
14,c3,19281000,936,42.53025548467403
15,c3,17328000,936,47.32374515235457
16,c3,16682000,936,49.15632753866443
17,c3,16614000,936,49.35752112676057
18,c3,15731000,936,52.128018307799884
19,c3,15724000,936,52.15122462477741
20,c3,16041000,936,51.12061941275481
21,c3,15964000,936,51.36719218241042
22,c3,17908000,936,45.79103506812598
23,c3,17370000,936,47.209318134715026
24,c3,21606000,936,37.953617328519854
0,c3,22127000,960,39.984453382745066
1,c3,16756000,960,52.801145858200044
2,c3,20861000,960,42.41100618378793
3,c3,18699000,960,47.3146157548532
4,c3,17947000,960,49.29715272747534
5,c3,18563000,960,47.66126164951786
6,c3,17818000,960,49.65405769446627
7,c3,19772000,960,44.746914829051185
8,c3,18947000,960,46.69530796432153
9,c3,21618000,960,40.92589508742714
10,c3,22451000,960,39.40742060487283
11,c3,19198000,960,46.08480050005209
12,c3,20578000,960,42.994265720672566
13,c3,24076000,960,36.74763249709254
14,c3,25072000,960,35.28781110402042
15,c3,19406000,960,45.59084819128105
16,c3,19698000,960,44.91501675296985
17,c3,18796000,960,47.070440519259414
18,c3,21612000,960,40.93725707940033
19,c3,19453000,960,45.4806970647201
20,c3,20652000,960,42.84020918070889
21,c3,22314000,960,39.64936810970691
22,c3,21891000,960,40.41551322461285
23,c3,18017000,960,49.10562246766942
24,c3,16451000,960,53.780074159625556
0,c3,19586000,984,48.64514980087818
1,c3,23403000,984,40.7111867709268
2,c3,20930000,984,45.52144787386526
3,c3,20204000,984,47.157191843199364
4,c3,24061000,984,39.59785146087029
5,c3,23546000,984,40.463938843115606
6,c3,20035000,984,47.55497399550786
7,c3,28757000,984,33.131547240671836
8,c3,23007000,984,41.41191393923589
9,c3,23736000,984,40.14003640040445
10,c3,18903000,984,50.40278812886844
11,c3,22900000,984,41.605410655021835
12,c3,21227000,984,44.88452932585858
13,c3,21300000,984,44.73069971830986
14,c3,20515000,984,46.442305825006095
15,c3,20605000,984,46.239451783547686
16,c3,21181000,984,44.9820076483641
17,c3,25786000,984,36.94888326999147
18,c3,24506000,984,38.87880127315759
19,c3,19966000,984,47.71931804066914
20,c3,18953000,984,50.26982029230201
21,c3,20347000,984,46.825768123064826
22,c3,24565000,984,38.78542251170364
23,c3,23789000,984,40.05060759174408
24,c3,23093000,984,41.257692980556875
0,c3,18944000,1008,54.06421621621622
1,c3,21250000,1008,48.19729468235294
2,c3,20323000,1008,50.395734488018505
3,c3,23158000,1008,44.22629380775542
4,c3,25476000,1008,40.20224964672633
5,c3,23697000,1008,43.22034485377896
6,c3,22016000,1008,46.520372093023255
7,c3,24659000,1008,41.534227340930286
8,c3,26329000,1008,38.899787762543205
9,c3,27224000,1008,37.62094152218631
10,c3,20935000,1008,48.922498781944114
11,c3,22778000,1008,44.964110633066994
12,c3,25807000,1008,39.686616499399385
13,c3,23768000,1008,43.09123662066644
14,c3,20949000,1008,48.88980438207074
15,c3,21213000,1008,48.281361052184984
16,c3,21723000,1008,47.147839248722555
17,c3,22350000,1008,45.825168322147654
18,c3,20691000,1008,49.49942061765985
19,c3,21119000,1008,48.49625986078886
20,c3,22971000,1008,44.58632675982761
21,c3,23768000,1008,43.09123662066644
22,c3,19362000,1008,52.897041214750544
23,c3,23983000,1008,42.704937330609184
24,c3,21882000,1008,46.80525143953935
0,c3,26897000,1032,40.863470572926346
1,c3,26491000,1032,41.48974247857763
2,c3,20962000,1032,52.433201412079
3,c3,23866000,1032,46.05316215536747
4,c3,25060000,1032,43.85892928970471
5,c3,20509000,1032,53.5913388268565
6,c3,27147000,1032,40.487153939661845
7,c3,26995000,1032,40.71512383774773
8,c3,25934000,1032,42.380842446209606
9,c3,21289000,1032,51.62782507398187
10,c3,22048000,1032,49.85054281567489
11,c3,27103000,1032,40.55288226395602
12,c3,26853000,1032,40.93042743827505
13,c3,24371000,1032,45.09887850313898
14,c3,23683000,1032,46.40901777646413
15,c3,24401000,1032,45.04343133478136
16,c3,28996000,1032,37.90539274382674
17,c3,26565000,1032,41.3741678147939
18,c3,19771000,1032,55.59176409893278
19,c3,21894000,1032,50.20118607837764
20,c3,20955000,1032,52.45071667859699
21,c3,24117000,1032,45.57385943525314
22,c3,24008000,1032,45.780771742752414
23,c3,22026000,1032,49.90033451375647
24,c3,23562000,1032,46.647346065699004
0,c3,33941000,1056,34.695018296455615
1,c3,23449000,1056,50.21892686255278
2,c3,27838000,1056,42.30130095552841
3,c3,22252000,1056,52.92034945173467
4,c3,26942000,1056,43.708099472941875
5,c3,23242000,1056,50.66619120557611
6,c3,26838000,1056,43.87747283702213
7,c3,25144000,1056,46.8335832007636
8,c3,21596000,1056,54.52785775143545
9,c3,21423000,1056,54.9681938103907
10,c3,26473000,1056,44.48243931552903
11,c3,22453000,1056,52.44660472988019
12,c3,23157000,1056,50.85216634279052
13,c3,24838000,1056,47.41056510186005
14,c3,26917000,1056,43.74869472823866
15,c3,28369000,1056,41.50952151996898
16,c3,29166000,1056,40.37521826784612
17,c3,22190000,1056,53.06821162685895
18,c3,25462000,1056,46.24866923258189
19,c3,28636000,1056,41.12248973320296
20,c3,26461000,1056,44.50261199501153
21,c3,27964000,1056,42.11070004291231
22,c3,24410000,1056,48.24185235559197
23,c3,24516000,1056,48.03326872246696
24,c3,24261000,1056,48.53813181649561
0,c3,32297000,1080,39.003994179025916
1,c3,27632000,1080,45.58888245512449
2,c3,30264000,1080,41.624107850911976
3,c3,25530000,1080,49.34242068155112
4,c3,27864000,1080,45.2093023255814
5,c3,25270000,1080,49.85009893153938
6,c3,27691000,1080,45.49174822144379
7,c3,28610000,1080,44.03047885354771
8,c3,23316000,1080,54.0277920741122
9,c3,26910000,1080,46.81204013377926
10,c3,30292000,1080,41.585633170474054
11,c3,30268000,1080,41.61860710981895
12,c3,29453000,1080,42.77024411774692
13,c3,31941000,1080,39.438715131022825
14,c3,31310000,1080,40.233535611625676
15,c3,29325000,1080,42.95693094629156
16,c3,28976000,1080,43.47432357813363
17,c3,29103000,1080,43.28460983403773
18,c3,25714000,1080,48.98934432604807
19,c3,31357000,1080,40.17323085754377
20,c3,28162000,1080,44.7309139975854
21,c3,25400000,1080,49.59496062992126
22,c3,27841000,1080,45.24665062318164
23,c3,28280000,1080,44.544271570014146
24,c3,23769000,1080,52.99810677773571
0,c3,35044000,1104,38.396668873416274
1,c3,26561000,1104,50.65972154662852
2,c3,30647000,1104,43.905532809084086
3,c3,30133000,1104,44.654460690936844
4,c3,26797000,1104,50.213563607866554
5,c3,28112000,1104,47.86471485486625
6,c3,29216000,1104,46.056026286966045
7,c3,26056000,1104,51.641574455019956
8,c3,26737000,1104,50.32624692373864
9,c3,28595000,1104,47.05622885119776
10,c3,30968000,1104,43.45042831309739
11,c3,28463000,1104,47.27445680356955
12,c3,26693000,1104,50.40920331172967
13,c3,28100000,1104,47.8851553024911
14,c3,31311000,1104,42.97444553032481
15,c3,26098000,1104,51.55846670242931
16,c3,26686000,1104,50.422426141047744
17,c3,26768000,1104,50.26796413628213
18,c3,29365000,1104,45.822334888472675
19,c3,30358000,1104,44.323501679952564
20,c3,27637000,1104,48.68737069870102
21,c3,29550000,1104,45.5354607106599
22,c3,24926000,1104,53.98270336195137
23,c3,32495000,1104,41.408612525003846
24,c3,30731000,1104,43.78552159057629
0,c3,30010000,1128,47.82569650116628
1,c3,36786000,1128,39.016178763660086
2,c3,30845000,1128,46.53101481601556
3,c3,29616000,1128,48.46195137763371
4,c3,28662000,1128,50.0749826250785
5,c3,29599000,1128,48.48978519544579
6,c3,30682000,1128,46.77821367577081
7,c3,26708000,1128,53.73854844990265
8,c3,34446000,1128,41.66664204842362
9,c3,30372000,1128,47.25566811536942
10,c3,29907000,1128,47.99040866686729
11,c3,27355000,1128,52.467525205629684
12,c3,28330000,1128,50.661812636780795
13,c3,32742000,1128,43.83510940076965
14,c3,35580000,1128,40.33864957841484
15,c3,33897000,1128,42.34148013098504
16,c3,33950000,1128,42.27538002945508
17,c3,34024000,1128,42.18343381142723
18,c3,30284000,1128,47.392984810460966
19,c3,33849000,1128,42.40152299920234
20,c3,30614000,1128,46.88211772391716
21,c3,29736000,1128,48.26638256658595
22,c3,28540000,1128,50.2890382620883
23,c3,30713000,1128,46.73099833946537
24,c3,29763000,1128,48.2225969156335
0,c3,33580000,1152,45.52780845741513
1,c3,41395000,1152,36.93257175987438
2,c3,31329000,1152,48.798997989083595
3,c3,29801000,1152,51.30109083587799
4,c3,34122000,1152,44.804636539476
5,c3,37143000,1152,41.16048267506663
6,c3,33751000,1152,45.297141062487036
7,c3,34532000,1152,44.27266906058149
8,c3,32052000,1152,47.69823436915013
9,c3,33180000,1152,46.07666690777577
10,c3,33721000,1152,45.337439814952106
11,c3,36831000,1152,41.5091582634194
12,c3,35168000,1152,43.472014558689715
13,c3,30296000,1152,50.4628930551888
14,c3,32530000,1152,46.997350384260685
15,c3,33697000,1152,45.3697304804582
16,c3,29476000,1152,51.8667325281585
17,c3,36702000,1152,41.65505443845022
18,c3,29904000,1152,51.12439165329053
19,c3,35059000,1152,43.607170997461424
20,c3,32574000,1152,46.93386774728311
21,c3,34760000,1152,43.982272957422325
22,c3,85785000,1152,17.821574960657458
23,c3,95270000,1152,16.0472741471607
24,c3,95326000,1152,16.03784705117177
0,c3,93805000,1176,17.33787938809232
1,c3,89557000,1176,18.16027531069598
2,c3,82792000,1176,19.64416581312204
3,c3,73379000,1176,22.164103844424154
4,c3,62136000,1176,26.174516801853997
5,c3,31661000,1176,51.3685536148574
6,c3,32804000,1176,49.578703084989634
7,c3,34024000,1176,47.800957441805785
8,c3,35797000,1176,45.43340995055451
9,c3,36411000,1176,44.66726472769218
10,c3,36207000,1176,44.91893214019389
11,c3,34088000,1176,47.71121145271063
12,c3,32886000,1176,49.455080459770116
13,c3,37591000,1176,43.265137293501105
14,c3,30714000,1176,52.95239226411408
15,c3,36258000,1176,44.8557497931491
16,c3,35664000,1176,45.602842530282636
17,c3,36253000,1176,44.86193628113536
18,c3,31374000,1176,51.8384578313253
19,c3,36611000,1176,44.42325465024173
20,c3,31243000,1176,52.05581333418686
21,c3,36870000,1176,44.11119544344996
22,c3,57361000,1176,28.3534069489723
23,c3,36149000,1176,44.99100323660406
24,c3,36024000,1176,45.14711792138574
0,c3,41022000,1200,42.12373848179026
1,c3,43465000,1200,39.75612561831358
2,c3,40175000,1200,43.011823273179836
3,c3,39313000,1200,43.9549258514995
4,c3,38229000,1200,45.201286981087655
5,c3,34963000,1200,49.423676457969854
6,c3,37465000,1200,46.12304817829975
7,c3,38775000,1200,44.56479690522244
8,c3,38755000,1200,44.58779512320991
9,c3,40081000,1200,43.11269678900227
10,c3,37507000,1200,46.071400005332336
11,c3,35042000,1200,49.312253866788424
12,c3,37146000,1200,46.519140688095625
13,c3,63110000,1200,27.380763745840596
14,c3,39847000,1200,43.365874469847164
15,c3,38956000,1200,44.357736933976796
16,c3,41380000,1200,41.75930401159981
17,c3,36970000,1200,46.740600486881256
18,c3,36547000,1200,47.28158261964046
19,c3,39321000,1200,43.945983062485695
20,c3,38108000,1200,45.34480948882125
21,c3,40127000,1200,43.06327410471752
22,c3,35587000,1200,48.557057352403966
23,c3,39662000,1200,43.568150874892844
24,c3,32424000,1200,53.293856402664694
